Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,org:group,resource country,organization country,organization involved,org:role,concept:name,impact,product,lifecycle:transition
1-603708003,Completed-Closed,Ewa,2012-01-30 23:38:22.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD97,Closed
1-603798757,Accepted-In Progress,Anup,2011-11-07 21:27:05.000,Variant 1,1,Org line C,INDIA,in,G119 2nd,E_8,Accepted,High,PROD597,In Progress
1-603798757,Completed-Closed,Anup,2012-05-23 20:37:40.000,Variant 1,1,Org line C,INDIA,in,G119 2nd,E_8,Completed,High,PROD597,Closed
1-604432843,Accepted-In Progress,Kim,2011-11-08 18:31:01.000,Variant 1,1,Org line C,Sweden,se,G120 3rd,C_5,Accepted,High,PROD597,In Progress
1-604432843,Completed-Closed,Kim,2012-02-01 19:25:22.000,Variant 1,1,Org line C,Sweden,se,G120 3rd,C_5,Completed,High,PROD597,Closed
1-604432860,Accepted-In Progress,Kim,2011-11-08 18:32:33.000,Variant 1,1,Org line C,Sweden,se,G120 3rd,C_5,Accepted,High,PROD597,In Progress
1-604432860,Completed-Closed,Kim,2012-02-01 19:25:55.000,Variant 1,1,Org line C,Sweden,se,G120 3rd,C_5,Completed,High,PROD597,Closed
1-604432887,Accepted-In Progress,Kim,2011-11-08 18:33:55.000,Variant 1,1,Org line C,Sweden,se,G120 3rd,C_5,Accepted,Low,PROD597,In Progress
1-604432887,Completed-Closed,Kim,2012-02-01 19:26:20.000,Variant 1,1,Org line C,Sweden,se,G120 3rd,C_5,Completed,Low,PROD597,Closed
1-604604928,Accepted-In Progress,J,2011-11-08 21:59:53.000,Variant 3,3,Org line C,INDIA,us,G88 2nd,E_4,Accepted,Medium,PROD348,In Progress
1-604604928,Accepted-Wait,J,2011-11-08 22:24:05.000,Variant 3,3,Org line C,INDIA,us,G88 2nd,E_4,Accepted,Medium,PROD348,Wait
1-604604928,Completed-Closed,J,2012-01-11 15:04:37.000,Variant 3,3,Org line C,INDIA,us,G88 2nd,E_4,Completed,Medium,PROD348,Closed
1-604645912,Accepted-In Progress,Maryse,2011-11-08 23:07:04.000,Variant 65,65,Org line A2,France,fr,V21 2nd,D_1,Accepted,Medium,PROD603,In Progress
1-604645912,Queued-Awaiting Assignment,Maryse,2011-11-08 23:07:05.000,Variant 65,65,Org line A2,France,fr,V21 2nd,D_1,Queued,Medium,PROD603,Awaiting Assignment
1-604645912,Accepted-In Progress,Maryse,2011-11-08 23:08:40.000,Variant 65,65,Org line A2,France,fr,V44 3rd,D_1,Accepted,Medium,PROD603,In Progress
1-604645912,Queued-Awaiting Assignment,Maryse,2011-11-08 23:08:53.000,Variant 65,65,Org line A2,France,fr,V21 2nd,D_1,Queued,Medium,PROD603,Awaiting Assignment
1-604645912,Accepted-In Progress,Maryse,2011-11-08 23:09:34.000,Variant 65,65,Org line A2,France,fr,V21 2nd,D_1,Accepted,Medium,PROD603,In Progress
1-604645912,Accepted-In Progress,Maryse,2011-11-08 23:17:11.000,Variant 65,65,Org line A2,France,fr,V21 2nd,D_1,Accepted,Medium,PROD603,In Progress
1-604645912,Completed-Closed,Maryse,2012-02-01 21:57:13.000,Variant 65,65,Org line A2,France,fr,V21 2nd,D_1,Completed,Medium,PROD603,Closed
1-604646378,Accepted-In Progress,Maryse,2011-11-08 23:53:20.000,Variant 1,1,Org line A2,France,fr,V21 2nd,D_1,Accepted,Medium,PROD596,In Progress
1-604646378,Completed-Closed,Maryse,2012-04-12 21:53:47.000,Variant 1,1,Org line A2,France,fr,V21 2nd,D_1,Completed,Medium,PROD596,Closed
1-604882241,Accepted-In Progress,Stefan,2011-11-09 04:51:15.000,Variant 219,219,Org line C,Sweden,in,G163 3rd,,Accepted,High,PROD671,In Progress
1-604882241,Queued-Awaiting Assignment,Stefan,2011-11-09 05:00:30.000,Variant 219,219,Org line C,Sweden,in,G163 3rd,,Queued,High,PROD671,Awaiting Assignment
1-604882241,Accepted-In Progress,Stefan,2011-11-11 17:28:22.000,Variant 219,219,Org line C,Sweden,in,G157 2nd,E_7,Accepted,High,PROD671,In Progress
1-604882241,Queued-Awaiting Assignment,Amir,2011-11-11 17:32:17.000,Variant 219,219,Org line C,Sweden,in,G163 3rd,,Queued,High,PROD671,Awaiting Assignment
1-604882241,Accepted-In Progress,Amir,2011-11-11 17:35:40.000,Variant 219,219,Org line C,Sweden,in,G162 2nd,E_7,Accepted,High,PROD671,In Progress
1-604882241,Queued-Awaiting Assignment,Stefan,2012-01-05 02:15:39.000,Variant 219,219,Org line C,Sweden,in,G163 3rd,,Queued,High,PROD671,Awaiting Assignment
1-604882241,Accepted-In Progress,Amir,2012-01-05 02:16:03.000,Variant 219,219,Org line C,Sweden,in,G162 2nd,E_7,Accepted,High,PROD671,In Progress
1-604882241,Completed-Closed,Amir,2012-01-05 02:19:48.000,Variant 219,219,Org line C,Sweden,in,G162 2nd,E_7,Completed,High,PROD671,Closed
1-605029866,Accepted-Assigned,Kalpesh,2011-11-09 20:34:16.000,Variant 18,18,Org line A2,Sweden,in,L50 3rd,D_1,Accepted,Medium,PROD611,Assigned
1-605029866,Accepted-In Progress,Sridhar,2011-11-09 21:28:57.000,Variant 18,18,Org line A2,Sweden,in,L50 3rd,D_1,Accepted,Medium,PROD611,In Progress
1-605029866,Completed-Closed,Sridhar,2012-02-22 20:51:10.000,Variant 18,18,Org line A2,Sweden,in,L50 3rd,D_1,Completed,Medium,PROD611,Closed
1-605034229,Accepted-In Progress,Henrik,2011-11-09 18:47:08.000,Variant 3,3,Org line C,Sweden,in,G186 2nd,E_8,Accepted,High,PROD476,In Progress
1-605034229,Accepted-Wait,Henrik,2011-11-09 18:47:58.000,Variant 3,3,Org line C,Sweden,in,G186 2nd,E_8,Accepted,High,PROD476,Wait
1-605034229,Completed-Closed,Henrik,2012-01-18 23:20:24.000,Variant 3,3,Org line C,Sweden,in,G186 2nd,E_8,Completed,High,PROD476,Closed
1-605184371,Accepted-In Progress,Miroslawa,2011-11-09 21:11:22.000,Variant 220,220,Org line A2,POLAND,pl,N26 2nd,A2_3,Accepted,Medium,PROD791,In Progress
1-605184371,Accepted-Assigned,Miroslawa,2011-12-09 22:17:46.000,Variant 220,220,Org line A2,POLAND,pl,N26 2nd,A2_3,Accepted,Medium,PROD791,Assigned
1-605184371,Accepted-Wait,Miroslawa,2011-12-10 00:36:20.000,Variant 220,220,Org line A2,POLAND,pl,N26 2nd,A2_3,Accepted,Medium,PROD791,Wait
1-605184371,Accepted-Assigned,Bartosz,2012-01-13 19:46:22.000,Variant 220,220,Org line A2,POLAND,pl,N26 2nd,A2_3,Accepted,Medium,PROD791,Assigned
1-605184371,Accepted-In Progress,Bartosz,2012-01-20 16:25:08.000,Variant 220,220,Org line A2,POLAND,pl,N26 2nd,A2_3,Accepted,Medium,PROD791,In Progress
1-605184371,Accepted-Wait,Bartosz,2012-02-01 22:15:27.000,Variant 220,220,Org line A2,POLAND,pl,N26 2nd,A2_3,Accepted,Medium,PROD791,Wait
1-605184371,Completed-Closed,Bartosz,2012-04-13 18:40:39.000,Variant 220,220,Org line A2,POLAND,pl,N26 2nd,A2_3,Completed,Medium,PROD791,Closed
1-605279637,Accepted-In Progress,Timothy,2011-11-09 23:57:59.000,Variant 1,1,Org line A2,United Kingdom,gb,G42 3rd,A2_1,Accepted,High,PROD236,In Progress
1-605279637,Completed-Closed,Timothy,2012-02-15 21:14:42.000,Variant 1,1,Org line A2,United Kingdom,gb,G42 3rd,A2_1,Completed,High,PROD236,Closed
1-605728578,Accepted-In Progress,Gitt,2011-11-10 21:16:15.000,Variant 3,3,Org line C,Sweden,se,G57 2nd,E_2,Accepted,Low,PROD329,In Progress
1-605728578,Accepted-Wait,Gitt,2011-11-10 21:22:04.000,Variant 3,3,Org line C,Sweden,se,G57 2nd,E_2,Accepted,Low,PROD329,Wait
1-605728578,Completed-Closed,Gitt,2012-01-09 23:06:47.000,Variant 3,3,Org line C,Sweden,se,G57 2nd,E_2,Completed,Low,PROD329,Closed
1-606068287,Accepted-In Progress,Amit,2011-11-11 14:27:04.000,Variant 221,221,Org line C,INDIA,in,G92,E_5,Accepted,Medium,PROD423,In Progress
1-606068287,Queued-Awaiting Assignment,Amit,2011-11-11 14:28:52.000,Variant 221,221,Org line C,INDIA,in,G92,E_5,Queued,Medium,PROD423,Awaiting Assignment
1-606068287,Queued-Awaiting Assignment,Rafal,2011-11-13 14:53:39.000,Variant 221,221,Org line C,POLAND,in,G97,V3_2,Queued,Medium,PROD423,Awaiting Assignment
1-606068287,Queued-Awaiting Assignment,Amit,2011-12-01 17:46:48.000,Variant 221,221,Org line C,INDIA,in,G92,E_5,Queued,Medium,PROD423,Awaiting Assignment
1-606068287,Accepted-In Progress,Sreelesh,2012-01-04 23:30:38.000,Variant 221,221,Org line C,INDIA,in,G92,E_5,Accepted,Medium,PROD423,In Progress
1-606068287,Accepted-Wait,Sreelesh,2012-01-04 23:30:42.000,Variant 221,221,Org line C,INDIA,in,G92,E_5,Accepted,Medium,PROD423,Wait
1-606068287,Completed-Closed,Sreelesh,2012-02-27 22:56:37.000,Variant 221,221,Org line C,INDIA,in,G92,E_5,Completed,Medium,PROD423,Closed
1-606441115,Accepted-In Progress,Björn,2011-11-12 01:25:57.000,Variant 3,3,Org line C,Sweden,se,G268 3rd,C_6,Accepted,High,PROD802,In Progress
1-606441115,Accepted-Wait,Björn,2012-03-05 22:49:28.000,Variant 3,3,Org line C,Sweden,se,G268 3rd,C_6,Accepted,High,PROD802,Wait
1-606441115,Completed-Closed,Björn,2012-03-05 22:50:03.000,Variant 3,3,Org line C,Sweden,se,G268 3rd,C_6,Completed,High,PROD802,Closed
1-606724483,Accepted-In Progress,Vinay,2011-11-14 10:51:36.000,Variant 30,30,Org line C,INDIA,in,G119 2nd,E_8,Accepted,High,PROD597,In Progress
1-606724483,Queued-Awaiting Assignment,Vinay,2011-11-14 10:55:05.000,Variant 30,30,Org line C,INDIA,in,G119 2nd,E_8,Queued,High,PROD597,Awaiting Assignment
1-606724483,Accepted-In Progress,Avishek,2011-12-20 01:26:47.000,Variant 30,30,Org line C,INDIA,in,G119 2nd,E_8,Accepted,High,PROD597,In Progress
1-606724483,Accepted-In Progress,Vinay,2012-02-17 19:48:34.000,Variant 30,30,Org line C,INDIA,in,G119 2nd,E_8,Accepted,High,PROD597,In Progress
1-606724483,Completed-Closed,Vinay,2012-02-17 19:48:42.000,Variant 30,30,Org line C,INDIA,in,G119 2nd,E_8,Completed,High,PROD597,Closed
1-606829317,Accepted-In Progress,Vinay,2011-11-14 19:09:18.000,Variant 5,5,Org line C,INDIA,in,G119 2nd,E_8,Accepted,Medium,PROD597,In Progress
1-606829317,Queued-Awaiting Assignment,Vinay,2011-11-14 19:10:23.000,Variant 5,5,Org line C,INDIA,in,G119 2nd,E_8,Queued,Medium,PROD597,Awaiting Assignment
1-606829317,Accepted-In Progress,Avishek,2011-12-20 01:27:28.000,Variant 5,5,Org line C,INDIA,in,G119 2nd,E_8,Accepted,Medium,PROD597,In Progress
1-606829317,Completed-Closed,Avishek,2012-01-05 00:55:13.000,Variant 5,5,Org line C,INDIA,in,G119 2nd,E_8,Completed,Medium,PROD597,Closed
1-606971198,Accepted-In Progress,Helena,2011-11-14 21:31:10.000,Variant 48,48,Org line C,Sweden,se,L1 2nd,E_1,Accepted,High,PROD153,In Progress
1-606971198,Accepted-In Progress,Helena,2011-11-14 21:33:18.000,Variant 48,48,Org line C,Sweden,se,L1 2nd,E_1,Accepted,High,PROD153,In Progress
1-606971198,Accepted-In Progress,Jari,2012-03-14 21:55:28.000,Variant 48,48,Org line C,Sweden,se,G99 2nd,E_1,Accepted,High,PROD153,In Progress
1-606971198,Accepted-Assigned,Peter,2012-03-14 21:58:01.000,Variant 48,48,Org line C,Sweden,se,G99 2nd,E_1,Accepted,High,PROD153,Assigned
1-606971198,Accepted-In Progress,Peter,2012-03-14 23:25:06.000,Variant 48,48,Org line C,Sweden,se,G99 2nd,E_1,Accepted,High,PROD153,In Progress
1-606971198,Completed-Closed,Peter,2012-03-14 23:25:07.000,Variant 48,48,Org line C,Sweden,se,G99 2nd,E_1,Completed,High,PROD153,Closed
1-607158761,Accepted-In Progress,Bruno,2011-11-15 00:08:06.000,Variant 21,21,Org line C,France,se,V29 2nd,E_6,Accepted,High,PROD412,In Progress
1-607158761,Accepted-In Progress,Bruno,2011-11-15 00:08:49.000,Variant 21,21,Org line C,France,se,V29 2nd,E_6,Accepted,High,PROD412,In Progress
1-607158761,Queued-Awaiting Assignment,Viktoria,2011-11-17 23:02:14.000,Variant 21,21,Org line G4,Sweden,se,S30 2nd,,Queued,High,PROD412,Awaiting Assignment
1-607158761,Accepted-In Progress,Helene,2011-12-13 19:38:38.000,Variant 21,21,Org line G4,Sweden,se,S30 2nd,,Accepted,High,PROD412,In Progress
1-607158761,Completed-Closed,Helene,2012-03-07 00:25:15.000,Variant 21,21,Org line G4,Sweden,se,S30 2nd,,Completed,High,PROD412,Closed
1-607520800,Accepted-In Progress,Mikael,2011-11-15 18:56:37.000,Variant 3,3,Org line G4,Sweden,se,S33 2nd,,Accepted,Major,PROD659,In Progress
1-607520800,Accepted-Wait,Mikael,2011-12-09 21:42:43.000,Variant 3,3,Org line G4,Sweden,se,S33 2nd,,Accepted,Major,PROD659,Wait
1-607520800,Completed-Closed,Mikael,2012-03-20 01:37:06.000,Variant 3,3,Org line G4,Sweden,se,S33 2nd,,Completed,Major,PROD659,Closed
1-607840637,Accepted-In Progress,Rickard,2011-11-15 23:45:57.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD448,In Progress
1-607840637,Completed-Closed,Rickard,2012-01-27 23:16:02.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Low,PROD448,Closed
1-607934151,Accepted-Wait,Alan,2011-11-16 01:07:49.000,Variant 15,15,Org line A2,United Kingdom,gb,G42 3rd,A2_1,Accepted,High,PROD236,Wait
1-607934151,Completed-Closed,Alan,2012-02-15 21:05:45.000,Variant 15,15,Org line A2,United Kingdom,gb,G42 3rd,A2_1,Completed,High,PROD236,Closed
1-608010054,Accepted-In Progress,Vinay,2011-11-16 03:14:09.000,Variant 5,5,Org line C,INDIA,in,G119 2nd,E_8,Accepted,High,PROD597,In Progress
1-608010054,Queued-Awaiting Assignment,Vinay,2011-11-16 03:14:52.000,Variant 5,5,Org line C,INDIA,in,G119 2nd,E_8,Queued,High,PROD597,Awaiting Assignment
1-608010054,Accepted-In Progress,Arvind,2011-11-21 21:00:07.000,Variant 5,5,Org line C,INDIA,in,G119 2nd,E_8,Accepted,High,PROD597,In Progress
1-608010054,Completed-Closed,Arvind,2012-05-24 01:58:37.000,Variant 5,5,Org line C,INDIA,in,G119 2nd,E_8,Completed,High,PROD597,Closed
1-608036754,Queued-Awaiting Assignment,Piotr,2011-11-16 06:52:20.000,Variant 222,222,Org line A2,POLAND,kr,V17 3rd,D_1,Queued,Medium,PROD594,Awaiting Assignment
1-608036754,Queued-Awaiting Assignment,Jacek,2011-11-18 22:55:55.000,Variant 222,222,Org line A2,POLAND,kr,V14 3rd,D_1,Queued,Medium,PROD594,Awaiting Assignment
1-608036754,Accepted-In Progress,Jacek,2011-11-21 22:48:05.000,Variant 222,222,Org line A2,POLAND,kr,V14 3rd,D_1,Accepted,Medium,PROD594,In Progress
1-608036754,Accepted-Wait,Jacek,2011-11-21 22:50:43.000,Variant 222,222,Org line A2,POLAND,kr,V14 3rd,D_1,Accepted,Medium,PROD594,Wait
1-608036754,Accepted-In Progress,Justyna,2012-01-24 19:26:45.000,Variant 222,222,Org line A2,POLAND,kr,V12 3rd,D_1,Accepted,Medium,PROD594,In Progress
1-608036754,Completed-Closed,Justyna,2012-02-13 19:47:51.000,Variant 222,222,Org line A2,POLAND,kr,V12 3rd,D_1,Completed,Medium,PROD594,Closed
1-608735919,Accepted-In Progress,Henrik,2011-11-16 19:50:29.000,Variant 7,7,Org line C,Sweden,us,G67 2nd,E_3,Accepted,High,PROD151,In Progress
1-608735919,Accepted-Wait,Henrik,2011-11-16 21:01:40.000,Variant 7,7,Org line C,Sweden,us,G67 2nd,E_3,Accepted,High,PROD151,Wait
1-608735919,Accepted-In Progress,Henrik,2012-01-13 23:19:52.000,Variant 7,7,Org line C,Sweden,us,G67 2nd,E_3,Accepted,High,PROD151,In Progress
1-608735919,Completed-Closed,Henrik,2012-01-13 23:20:48.000,Variant 7,7,Org line C,Sweden,us,G67 2nd,E_3,Completed,High,PROD151,Closed
1-609011164,Accepted-In Progress,Vinay,2011-11-17 02:39:39.000,Variant 5,5,Org line C,INDIA,in,G119 2nd,E_8,Accepted,Low,PROD597,In Progress
1-609011164,Queued-Awaiting Assignment,Vinay,2011-11-17 03:09:55.000,Variant 5,5,Org line C,INDIA,in,G119 2nd,E_8,Queued,Low,PROD597,Awaiting Assignment
1-609011164,Accepted-In Progress,Avishek,2011-12-20 01:27:47.000,Variant 5,5,Org line C,INDIA,in,G119 2nd,E_8,Accepted,Low,PROD597,In Progress
1-609011164,Completed-Closed,Avishek,2012-01-05 00:00:41.000,Variant 5,5,Org line C,INDIA,in,G119 2nd,E_8,Completed,Low,PROD597,Closed
1-609700424,Accepted-In Progress,Hilde,2011-11-17 19:08:21.000,Variant 6,6,Org line C,Belgium,be,G58 3rd,C_2,Accepted,Medium,PROD330,In Progress
1-609700424,Accepted-Assigned,Hilde,2011-11-17 19:23:34.000,Variant 6,6,Org line C,Belgium,be,G58 3rd,C_2,Accepted,Medium,PROD330,Assigned
1-609700424,Accepted-In Progress,Hilde,2012-01-23 20:08:53.000,Variant 6,6,Org line C,Belgium,be,G58 3rd,C_2,Accepted,Medium,PROD330,In Progress
1-609700424,Completed-Closed,Hilde,2012-02-29 21:39:57.000,Variant 6,6,Org line C,Belgium,be,G58 3rd,C_2,Completed,Medium,PROD330,Closed
1-611506787,Accepted-In Progress,Börje,2011-11-18 17:58:00.000,Variant 3,3,Org line C,Sweden,se,G100 3rd,C_1,Accepted,Low,PROD153,In Progress
1-611506787,Accepted-Wait,Börje,2011-12-28 00:17:10.000,Variant 3,3,Org line C,Sweden,se,G100 3rd,C_1,Accepted,Low,PROD153,Wait
1-611506787,Completed-Closed,Börje,2012-01-03 20:19:38.000,Variant 3,3,Org line C,Sweden,se,G100 3rd,C_1,Completed,Low,PROD153,Closed
1-611582327,Accepted-In Progress,Maryse,2011-11-18 21:28:02.000,Variant 1,1,Org line A2,France,fr,V21 2nd,D_1,Accepted,Medium,PROD596,In Progress
1-611582327,Completed-Closed,Maryse,2012-03-15 01:25:46.000,Variant 1,1,Org line A2,France,fr,V21 2nd,D_1,Completed,Medium,PROD596,Closed
1-611582394,Accepted-In Progress,Maryse,2011-11-18 21:29:39.000,Variant 1,1,Org line A2,France,fr,V21 2nd,D_1,Accepted,Low,PROD596,In Progress
1-611582394,Completed-Closed,Maryse,2012-02-01 22:02:12.000,Variant 1,1,Org line A2,France,fr,V21 2nd,D_1,Completed,Low,PROD596,Closed
1-611605221,Accepted-In Progress,Mikael,2011-11-18 20:46:41.000,Variant 3,3,Org line G4,Sweden,se,S33 2nd,,Accepted,High,PROD448,In Progress
1-611605221,Accepted-Wait,Mikael,2012-01-20 02:42:53.000,Variant 3,3,Org line G4,Sweden,se,S33 2nd,,Accepted,High,PROD448,Wait
1-611605221,Completed-Closed,Mikael,2012-01-26 03:57:07.000,Variant 3,3,Org line G4,Sweden,se,S33 2nd,,Completed,High,PROD448,Closed
1-611632212,Accepted-In Progress,Anders,2011-11-18 21:50:03.000,Variant 16,16,Org line G1,Sweden,se,G358 2nd,E_6,Accepted,Major,PROD152,In Progress
1-611632212,Accepted-In Progress,Anders,2011-12-21 23:56:03.000,Variant 16,16,Org line G1,Sweden,se,G358 2nd,E_6,Accepted,Major,PROD152,In Progress
1-611632212,Accepted-Wait,Anders,2011-12-21 23:56:22.000,Variant 16,16,Org line G1,Sweden,se,G358 2nd,E_6,Accepted,Major,PROD152,Wait
1-611632212,Completed-Closed,Anders,2012-03-14 21:34:02.000,Variant 16,16,Org line G1,Sweden,se,G358 2nd,E_6,Completed,Major,PROD152,Closed
1-611637278,Accepted-In Progress,John,2011-11-18 23:44:42.000,Variant 1,1,Org line A2,Sweden,se,N15 2nd,A2_1,Accepted,Medium,PROD180,In Progress
1-611637278,Completed-Closed,John,2012-01-18 01:02:16.000,Variant 1,1,Org line A2,Sweden,se,N15 2nd,A2_1,Completed,Medium,PROD180,Closed
1-611651603,Accepted-In Progress,Yann,2011-11-18 21:05:36.000,Variant 7,7,Org line C,France,in,G165 2nd,E_7,Accepted,High,PROD671,In Progress
1-611651603,Accepted-Wait,Yann,2011-11-18 21:08:20.000,Variant 7,7,Org line C,France,in,G165 2nd,E_7,Accepted,High,PROD671,Wait
1-611651603,Accepted-In Progress,Yann,2011-11-18 22:02:43.000,Variant 7,7,Org line C,France,in,G165 2nd,E_7,Accepted,High,PROD671,In Progress
1-611651603,Completed-Closed,Yann,2012-02-15 23:37:13.000,Variant 7,7,Org line C,France,in,G165 2nd,E_7,Completed,High,PROD671,Closed
1-612515539,Accepted-In Progress,Praveen,2011-11-20 06:05:42.000,Variant 63,63,Org line C,Sweden,se,G271 2nd,E_10,Accepted,High,PROD802,In Progress
1-612515539,Queued-Awaiting Assignment,Praveen,2011-11-20 06:07:42.000,Variant 63,63,Org line C,Sweden,se,G271 2nd,E_10,Queued,High,PROD802,Awaiting Assignment
1-612515539,Accepted-In Progress,Kamal,2011-11-21 17:34:32.000,Variant 63,63,Org line C,Sweden,se,G271 2nd,E_10,Accepted,High,PROD802,In Progress
1-612515539,Queued-Awaiting Assignment,Martin,2011-11-21 17:37:43.000,Variant 63,63,Org line C,Sweden,se,G273 3rd,C_6,Queued,High,PROD802,Awaiting Assignment
1-612515539,Accepted-In Progress,Vikash,2012-01-24 19:48:31.000,Variant 63,63,Org line C,Sweden,se,G273 3rd,C_6,Accepted,High,PROD802,In Progress
1-612515539,Accepted-Wait,Vikash,2012-01-24 19:49:23.000,Variant 63,63,Org line C,Sweden,se,G273 3rd,C_6,Accepted,High,PROD802,Wait
1-612515539,Completed-Closed,Vikash,2012-01-31 23:20:15.000,Variant 63,63,Org line C,Sweden,se,G273 3rd,C_6,Completed,High,PROD802,Closed
1-613033122,Accepted-In Progress,Roland,2011-11-21 19:04:45.000,Variant 7,7,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-613033122,Accepted-Wait,Roland,2011-11-29 01:42:09.000,Variant 7,7,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,Wait
1-613033122,Accepted-In Progress,Roland,2011-12-06 06:08:55.000,Variant 7,7,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-613033122,Completed-Closed,Roland,2012-02-09 07:12:42.000,Variant 7,7,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-613364032,Accepted-In Progress,Asmita,2011-11-22 01:32:34.000,Variant 223,223,Org line C,INDIA,in,G239 3rd,C_6,Accepted,Medium,PROD671,In Progress
1-613364032,Accepted-In Progress,Asmita,2011-11-22 01:34:07.000,Variant 223,223,Org line C,INDIA,in,G239 3rd,C_6,Accepted,Medium,PROD671,In Progress
1-613364032,Accepted-Wait,Asmita,2012-01-16 17:23:42.000,Variant 223,223,Org line C,INDIA,in,G239 3rd,C_6,Accepted,Medium,PROD671,Wait
1-613364032,Queued-Awaiting Assignment,Francois,2012-02-21 16:23:58.000,Variant 223,223,Org line C,France,in,G239 3rd,C_6,Queued,Medium,PROD671,Awaiting Assignment
1-613364032,Accepted-In Progress,Vincent,2012-02-21 17:10:48.000,Variant 223,223,Org line C,Belgium,in,G239 3rd,C_6,Accepted,Medium,PROD671,In Progress
1-613364032,Queued-Awaiting Assignment,-,2012-02-21 20:41:30.000,Variant 223,223,Org line C,INDIA,in,G162 2nd,E_7,Queued,Medium,PROD671,Awaiting Assignment
1-613364032,Accepted-In Progress,Asmita,2012-02-27 20:34:23.000,Variant 223,223,Org line C,INDIA,in,G165 2nd,E_7,Accepted,Medium,PROD671,In Progress
1-613364032,Completed-Closed,Asmita,2012-03-14 16:40:20.000,Variant 223,223,Org line C,INDIA,in,G165 2nd,E_7,Completed,Medium,PROD671,Closed
1-613412559,Accepted-In Progress,Joshua,2011-11-22 01:57:27.000,Variant 1,1,Org line C,USA,us,G88 2nd,E_4,Accepted,Medium,PROD436,In Progress
1-613412559,Completed-Closed,Joshua,2012-01-07 04:29:13.000,Variant 1,1,Org line C,USA,us,G88 2nd,E_4,Completed,Medium,PROD436,Closed
1-613496066,Accepted-In Progress,Pranesh,2011-11-22 10:27:49.000,Variant 9,9,Org line C,INDIA,in,G181 2nd,E_8,Accepted,Medium,PROD474,In Progress
1-613496066,Queued-Awaiting Assignment,Pranesh,2011-11-22 10:36:42.000,Variant 9,9,Org line C,INDIA,in,G181 2nd,E_8,Queued,Medium,PROD474,Awaiting Assignment
1-613496066,Accepted-In Progress,Pavan,2011-11-30 00:59:02.000,Variant 9,9,Org line C,INDIA,in,G186 2nd,E_8,Accepted,Medium,PROD474,In Progress
1-613496066,Accepted-Wait,Pavan,2011-11-30 01:03:42.000,Variant 9,9,Org line C,INDIA,in,G186 2nd,E_8,Accepted,Medium,PROD474,Wait
1-613496066,Completed-Closed,Pavan,2012-03-16 17:20:31.000,Variant 9,9,Org line C,INDIA,in,G186 2nd,E_8,Completed,Medium,PROD474,Closed
1-613740745,Accepted-In Progress,Sarath,2011-11-22 17:02:34.000,Variant 1,1,Org line C,INDIA,us,G88 2nd,E_4,Accepted,Medium,PROD219,In Progress
1-613740745,Completed-Closed,Sarath,2012-01-04 20:14:19.000,Variant 1,1,Org line C,INDIA,us,G88 2nd,E_4,Completed,Medium,PROD219,Closed
1-614378697,Accepted-In Progress,Curt,2011-11-23 10:18:06.000,Variant 5,5,Org line C,Sweden,se,G99 2nd,E_1,Accepted,Medium,PROD153,In Progress
1-614378697,Queued-Awaiting Assignment,Curt,2011-11-23 10:24:14.000,Variant 5,5,Org line C,Sweden,se,G99 2nd,E_1,Queued,Medium,PROD153,Awaiting Assignment
1-614378697,Accepted-In Progress,Saurabh,2012-02-02 00:05:57.000,Variant 5,5,Org line C,INDIA,se,G99 2nd,E_1,Accepted,Medium,PROD153,In Progress
1-614378697,Completed-Closed,Saurabh,2012-03-14 20:44:44.000,Variant 5,5,Org line C,INDIA,se,G99 2nd,E_1,Completed,Medium,PROD153,Closed
1-614378787,Accepted-In Progress,Curt,2011-11-23 10:24:50.000,Variant 5,5,Org line C,Sweden,se,G99 2nd,E_1,Accepted,Medium,PROD153,In Progress
1-614378787,Queued-Awaiting Assignment,Curt,2011-11-23 10:36:12.000,Variant 5,5,Org line C,Sweden,se,G99 2nd,E_1,Queued,Medium,PROD153,Awaiting Assignment
1-614378787,Accepted-In Progress,Curt,2012-03-15 19:19:49.000,Variant 5,5,Org line C,Sweden,se,G100 3rd,C_1,Accepted,Medium,PROD153,In Progress
1-614378787,Completed-Closed,Curt,2012-03-15 19:20:07.000,Variant 5,5,Org line C,Sweden,se,G100 3rd,C_1,Completed,Medium,PROD153,Closed
1-614451236,Accepted-In Progress,Bjarne,2011-11-23 16:36:12.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Accepted,Medium,PROD794,In Progress
1-614451236,Completed-Closed,Bjarne,2012-03-20 23:17:33.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Completed,Medium,PROD794,Closed
1-615224713,Accepted-In Progress,Dawid,2011-11-24 00:31:03.000,Variant 1,1,Org line A2,POLAND,pl,N26 2nd,A2_3,Accepted,Medium,PROD791,In Progress
